time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-06-05T13:02:16.107Z,0.3156,126.4979,10,4.7,mb,,65,0.979,0.92,us,us7000ebph,2021-08-24T21:33:42.040Z,"111 km WSW of Ternate, Indonesia",earthquake,6.9,1.9,0.093,35,reviewed,us,us
2021-06-05T12:59:45.753Z,31.55295138,-104.1510776,6.645727539,2.9,ml,41,55,0.08478030266,0.3,tx,tx2021kyes,2021-08-24T21:35:32.040Z,"43 km NW of Toyah, Texas",earthquake,1.061365474,1.174715405,0.2,25,reviewed,tx,tx
2021-06-05T12:43:07.687Z,55.0088,-158.0028,27.81,3.8,mb,,153,0.933,0.45,us,us7000e9zm,2021-08-24T21:35:32.040Z,"123 km SE of Perryville, Alaska",earthquake,6.8,9.6,0.169,9,reviewed,us,us
2021-06-05T12:21:57.320Z,33.1313333,-115.64,3.17,2.74,ml,67,32,0.05035,0.23,ci,ci39918280,2021-08-24T22:00:23.620Z,"11km N of Westmorland, CA",earthquake,0.16,0.36,0.128,139,reviewed,ci,ci
2021-06-05T12:20:57.219Z,43.8841,-128.1373,10,4,mb,,204,2.245,0.56,us,us7000e9zh,2021-08-24T21:35:33.040Z,"off the coast of Oregon",earthquake,5.8,2,0.09,33,reviewed,us,us
2021-06-05T12:18:58.580Z,33.1371667,-115.6378333,4.82,2.53,ml,54,46,0.0443,0.22,ci,ci39918264,2021-08-24T22:21:19.957Z,"11km N of Westmorland, CA",earthquake,0.17,0.4,0.165,75,reviewed,ci,ci
2021-06-05T12:18:37.820Z,33.1336667,-115.6408333,3.74,2.62,ml,66,31,0.04853,0.25,ci,ci39918256,2021-08-24T22:36:35.490Z,"11km N of Westmorland, CA",earthquake,0.19,0.33,0.155,98,reviewed,ci,ci
2021-06-05T12:14:35.919Z,-62.3781,-58.3783,10,5,mb,,86,0.194,0.66,us,us7000e9zf,2021-08-24T21:35:34.040Z,"South Shetland Islands",earthquake,8.1,1.9,0.094,36,reviewed,us,us
2021-06-05T12:06:27.352Z,0.0993,96.6118,10,4.4,mb,,133,1.536,0.8,us,us7000e9za,2021-08-24T21:35:34.040Z,"264 km S of Sinabang, Indonesia",earthquake,7.8,1.9,0.123,19,reviewed,us,us
2021-06-05T11:31:10.748Z,62.4609,-148.267,19.2,2.5,ml,,,,0.76,ak,ak021766kkrk,2021-08-24T21:35:35.040Z,"74 km N of Chickaloon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-06-05T10:49:58.049Z,25.9309,128.5348,10,4.8,mb,,46,0.931,0.53,us,us7000e9ym,2021-08-24T21:35:35.040Z,"79 km SE of Katsuren-haebaru, Japan",earthquake,1.9,1.9,0.05,125,reviewed,us,us
2021-06-05T10:38:10.456Z,50.7289,-174.2495,27.35,2.6,ml,,342,1.639,0.55,us,us7000ea1t,2021-08-24T21:35:30.040Z,"163 km S of Atka, Alaska",earthquake,8,11.9,0.148,6,reviewed,us,us
2021-06-05T10:16:19.378Z,36.7281,-115.7788,16,2.5,ml,28,119.23,0.166,0.3791,nn,nn00808888,2021-08-24T21:35:35.040Z,"20 km NNW of Indian Springs, Nevada",earthquake,,0.3,0.58,20,automatic,nn,nn
2021-06-05T09:35:15.098Z,-18.8312,169.3549,237.76,4.1,mb,,116,3.944,0.8,us,us7000ebpd,2021-08-24T21:33:42.040Z,"79 km N of Isangel, Vanuatu",earthquake,7.1,12.6,0.165,10,reviewed,us,us
2021-06-05T09:13:11.481Z,57.9307,-151.7808,14.87,2.9,ml,,197,0.454,0.5,us,us7000e9y1,2021-08-24T21:35:36.040Z,"40 km ENE of Kodiak, Alaska",earthquake,3.6,2.9,0.041,78,reviewed,us,us
2021-06-05T08:52:47.049Z,-33.3547,179.4862,252.84,4.5,mb,,148,4.307,0.7,us,us7000e9xw,2021-08-24T21:35:36.040Z,"south of the Kermadec Islands",earthquake,8.3,10.4,0.139,15,reviewed,us,us
2021-06-05T08:12:54.230Z,18.5671,-66.4053,72,2.78,md,14,227,0.1534,0.25,pr,pr2021156004,2021-06-05T09:52:02.105Z,"12 km NNW of Sabana, Puerto Rico",earthquake,1.12,0.88,0.05,12,reviewed,pr,pr
2021-06-05T07:10:00.828Z,0.3649,126.3252,10,4.4,mb,,141,1.117,0.81,us,us7000ebpa,2021-08-24T21:33:42.040Z,"126 km WSW of Ternate, Indonesia",earthquake,5.7,1.9,0.179,9,reviewed,us,us
2021-06-05T05:41:35.200Z,17.948,-66.9575,9,3.06,md,22,204,0.1629,0.1,pr,pr2021156003,2021-08-24T21:35:36.040Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.36,0.55,0.23,15,reviewed,pr,pr
2021-06-05T05:28:55.540Z,40.472,-125.8655,23.33,3.18,ml,19,300,1.166,0.24,nc,nc73570126,2021-08-24T21:35:36.040Z,"135km W of Petrolia, CA",earthquake,4.19,18.77,0.197,11,reviewed,nc,nc
2021-06-05T05:27:51.935Z,65.1329,-164.7431,11.4,3.3,ml,,,,0.9,ak,ak021762z7eh,2021-08-24T21:35:37.040Z,"65 km NNW of Solomon, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-06-05T05:09:14.181Z,-0.9857,127.2648,10,4.5,mb,,146,1.748,0.47,us,us7000ebp8,2021-08-24T21:33:42.040Z,"193 km S of Sofifi, Indonesia",earthquake,4.3,2,0.204,7,reviewed,us,us
2021-06-05T04:42:32.360Z,17.9716,-66.9565,9,3.09,md,22,194,0.157,0.1,pr,pr2021156002,2021-08-24T21:35:37.040Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.37,0.49,0.26,21,reviewed,pr,pr
2021-06-05T04:05:50.496Z,-11.2857,119.6147,10,4.3,mb,,64,3.689,1.24,us,us7000e9wt,2021-08-24T21:35:37.040Z,"193 km SSW of Waingapu, Indonesia",earthquake,8.4,2,0.218,7,reviewed,us,us
2021-06-05T03:58:37.789Z,48.1555,145.8802,475.38,4.2,mb,,118,2.428,0.57,us,us7000e9ws,2021-08-24T21:35:38.040Z,"235 km ESE of Vakhrushev, Russia",earthquake,11.9,6.7,0.03,306,reviewed,us,us
2021-06-05T03:30:23.580Z,31.9565,-116.3768333,15.57,2.52,ml,29,114,0.2601,0.15,ci,ci39917752,2022-01-27T00:26:16.109Z,"25km ENE of Ensenada, B.C., MX",earthquake,0.31,1.34,0.188,14,reviewed,ci,ci
2021-06-05T03:05:12.279Z,-34.8672,-74.0649,8.21,5.4,mww,,38,1.759,1.21,us,us7000e9wd,2021-08-24T21:35:38.040Z,"159 km WNW of Constitución, Chile",earthquake,5.4,2.7,0.043,53,reviewed,us,us
2021-06-05T02:31:36.202Z,-34.9713,-179.9348,51.18,4.6,mb,,177,2.95,0.92,us,us7000e9w8,2021-08-24T21:35:38.040Z,"south of the Kermadec Islands",earthquake,13.5,7.2,0.152,14,reviewed,us,us
2021-06-05T01:31:45.751Z,58.2875,-32.182,10,5.2,mww,,44,7.787,0.83,us,us7000e9w6,2021-08-24T21:35:39.040Z,"Reykjanes Ridge",earthquake,8.3,1.8,0.037,72,reviewed,us,us
2021-06-05T01:05:44.248Z,42.3843,-126.2457,10,3.1,ml,,215,1.686,0.8,us,us7000e9w2,2021-08-24T21:35:39.040Z,"149 km WSW of Port Orford, Oregon",earthquake,7.7,2,0.039,87,reviewed,us,us
2021-06-05T00:01:01.239Z,24.8945,122.5828,10,4.4,mwr,,69,0.577,0.55,us,us7000e9vr,2021-08-24T21:35:39.040Z,"63 km NW of Yonakuni, Japan",earthquake,5.7,1.9,0.083,14,reviewed,us,us
2021-06-04T23:04:29.533Z,53.1404,-166.5847,35,3.8,mb,,198,0.677,0.58,us,us7000e9v9,2021-08-24T21:35:39.040Z,"81 km S of Unalaska, Alaska",earthquake,4.7,2,0.084,36,reviewed,us,us
2021-06-04T22:50:40.491Z,42.9962,-98.7287,5,3.1,mb_lg,,95,0.725,0.48,us,us7000e9v5,2021-12-14T13:03:38.825Z,"9 km ENE of Anoka, Nebraska",earthquake,2.3,2,0.048,113,reviewed,us,us
2021-06-04T22:40:28.536Z,63.3806,-149.5055,100,3,ml,,,,0.64,ak,ak02174pmync,2021-08-24T21:35:40.040Z,"27 km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-06-04T22:39:05.886Z,-15.8327,-173.9606,106.04,4.4,mb,,132,2.844,0.98,us,us7000ebiq,2021-08-24T21:33:51.040Z,"22 km NW of Hihifo, Tonga",earthquake,11.5,10.2,0.22,6,reviewed,us,us
2021-06-04T22:36:54.104Z,-15.9226,-75.5233,10,4.5,mb,,142,4.116,0.65,us,us7000ebir,2021-08-24T21:33:51.040Z,"72 km SSW of San Juan, Peru",earthquake,10.3,1.9,0.205,7,reviewed,us,us
2021-06-04T22:29:53.512Z,-9.2165,-75.7052,165.3,4.2,mb,,124,2.971,1.07,us,us7000ebis,2021-08-24T21:33:51.040Z,"33 km ENE of Tingo María, Peru",earthquake,11,8.5,0.152,12,reviewed,us,us
2021-06-04T22:25:21.290Z,19.2108333333333,-155.451166666667,36.5,2.86,ml,60,115,,0.11,hv,hv72505507,2021-08-24T21:35:41.040Z,"3 km ENE of P?hala, Hawaii",earthquake,0.41,0.52,0.161851239590963,40,reviewed,hv,hv
2021-06-04T22:12:25.146Z,25.6398,100.1814,10,4.1,mb,,82,4.368,0.78,us,us7000e9v4,2021-08-24T21:35:40.040Z,"6 km NNW of Dali, China",earthquake,5.9,1.9,0.175,9,reviewed,us,us
2021-06-04T21:07:04.753Z,58.3261,-32.128,10,4.7,mb,,149,7.289,0.61,us,us7000ebin,2021-08-24T21:33:52.040Z,"Reykjanes Ridge",earthquake,10.4,1.9,0.049,124,reviewed,us,us
2021-06-04T21:06:21.117Z,58.1115,-32.1193,10,4.4,mb,,67,7.399,0.58,us,us7000ebiz,2021-08-24T21:33:50.040Z,"Reykjanes Ridge",earthquake,8.6,1.9,0.065,69,reviewed,us,us
2021-06-04T21:05:32.529Z,-30.5234,-177.8213,10,4.4,mb,,110,7.72,0.43,us,us7000ebik,2021-08-24T21:33:52.040Z,"Kermadec Islands, New Zealand",earthquake,15.1,1.9,0.161,11,reviewed,us,us
2021-06-04T21:05:24.748Z,58.0945,-32.1519,10,4.5,mb,,139,8.442,0.53,us,us7000ebip,2021-08-24T21:33:51.040Z,"Reykjanes Ridge",earthquake,11.9,1.9,0.106,26,reviewed,us,us
2021-06-04T21:02:45.430Z,58.416,-32.1112,10,4.5,mb,,110,7.254,0.64,us,us7000ebim,2021-08-24T21:33:52.040Z,"Reykjanes Ridge",earthquake,8.4,1.1,0.047,131,reviewed,us,us
2021-06-04T20:23:09.918Z,36.3759,27.1473,20.92,4.2,mb,,56,0.803,0.96,us,us7000e9u0,2021-08-24T21:35:41.040Z,"26 km S of Mandráki, Greece",earthquake,4.5,4.5,0.063,82,reviewed,us,us
2021-06-04T19:58:13.697Z,57.3313,-32.9339,10,4.3,mb,,98,8.61,1.17,us,us7000ebii,2021-08-24T21:33:53.040Z,"Reykjanes Ridge",earthquake,13.6,1.9,0.202,7,reviewed,us,us
2021-06-04T19:53:20.081Z,62.1063,-148.0471,28.1,2.5,ml,,,,0.55,ak,ak02174nxfh0,2021-08-24T21:35:42.040Z,"39 km NNW of Glacier View, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2021-06-04T19:50:17.734Z,-23.2998,-175.838,35,4.6,mb,,194,7.955,0.53,us,us7000ebih,2021-08-24T21:33:53.040Z,"236 km SSW of ‘Ohonua, Tonga",earthquake,13.6,2,0.273,5,reviewed,us,us
2021-06-04T19:29:37.667Z,-18.7041,-177.1443,372.86,4.3,mb,,139,4.47,0.99,us,us7000ebig,2021-08-24T21:33:53.040Z,"Fiji region",earthquake,11.1,5.9,0.106,29,reviewed,us,us
2021-06-04T19:28:11.720Z,42.3068,-126.2266,10,4.7,mwr,,180,1.697,0.71,us,us7000e9t0,2021-08-24T21:35:42.040Z,"149 km W of Gold Beach, Oregon",earthquake,7.9,1.9,0.03,108,reviewed,us,us
2021-06-04T19:19:51.088Z,42.2634,-126.4136,10,3,ml,,267,1.842,0.69,us,us7000e9sw,2021-08-24T21:35:42.040Z,"164 km W of Gold Beach, Oregon",earthquake,9.4,2,0.045,66,reviewed,us,us
2021-06-04T19:17:44.210Z,19.204,-155.449166666667,36.66,3.06,ml,61,121,,0.11,hv,hv72505322,2021-08-24T21:35:42.040Z,"3 km E of P?hala, Hawaii",earthquake,0.4,0.5,0.2172247097074,43,reviewed,hv,hv
2021-06-04T18:56:25.238Z,19.4198,145.3371,157.57,4.3,mb,,101,5.815,0.58,us,us7000ebif,2021-08-24T21:33:53.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,3.9,9.2,0.087,37,reviewed,us,us
2021-06-04T18:09:16.514Z,-55.6023,-26.5776,10,4.4,mb,,115,5.863,0.89,us,us7000ebit,2021-08-24T21:33:50.040Z,"South Sandwich Islands region",earthquake,12.2,1.9,0.123,21,reviewed,us,us
2021-06-04T18:01:42.076Z,0.4701,126.2553,10,4.1,mb,,106,1.151,0.32,us,us7000ebid,2021-08-24T21:33:54.040Z,"130 km WSW of Ternate, Indonesia",earthquake,5.7,1.9,0.233,5,reviewed,us,us
2021-06-04T17:54:05.715Z,-7.9778,-74.603,157.14,4.4,mb,,74,1.896,0.74,us,us7000e9sj,2021-08-24T21:35:43.040Z,"44 km N of Pucallpa, Peru",earthquake,7.2,8,0.088,39,reviewed,us,us
2021-06-04T17:36:06.130Z,22.1684,143.775,10,4.3,mb,,150,5.114,0.71,us,us7000ebic,2021-08-24T21:33:54.040Z,"Volcano Islands, Japan region",earthquake,15.4,1.9,0.137,17,reviewed,us,us
2021-06-04T17:14:10.046Z,47.5785,-92.5941,0,2.8,ml,,81,0.827,0.73,us,us7000e9sb,2021-08-24T21:35:43.040Z,"5 km NNW of Parkville, Minnesota",mining explosion,5.3,2,0.105,12,reviewed,us,us
2021-06-04T16:48:54.934Z,22.2724,143.8243,112.44,4.8,mb,,51,5.028,0.91,us,us7000e9s7,2021-08-24T21:35:44.040Z,"Volcano Islands, Japan region",earthquake,9.7,6.6,0.051,122,reviewed,us,us
2021-06-04T16:26:22.810Z,17.9245,-67.1045,7,2.58,md,11,280,0.0821,0.19,pr,pr2021155005,2021-06-04T16:44:53.333Z,"8 km SW of La Parguera, Puerto Rico",earthquake,1.16,0.37,0.27,6,reviewed,pr,pr
2021-06-04T16:19:28.944Z,24.8877,122.5171,10,4.3,mb,,108,0.614,0.79,us,us7000e9rq,2021-08-24T21:35:44.040Z,"67 km NW of Yonakuni, Japan",earthquake,3.3,1.9,0.202,7,reviewed,us,us
2021-06-04T15:52:37.200Z,47.5339,-92.6061,0,2.8,mb_lg,,80,0.855,0.8,us,us7000e9rn,2021-08-24T21:35:45.040Z,"1 km E of Mountain Iron, Minnesota",mining explosion,3.5,2,0.109,23,reviewed,us,us
2021-06-04T15:41:08.700Z,18.8401,-67.0705,48,3.27,md,25,197,0.3748,0.28,pr,pr2021155004,2021-08-24T21:35:45.040Z,"37 km N of Isabela, Puerto Rico",earthquake,1.17,2.31,0.11,21,reviewed,pr,pr
2021-06-04T15:25:00.713Z,43.008,-98.7332,5,3.7,mwr,,51,0.728,0.64,us,us7000e9qy,2021-08-24T21:35:46.040Z,"10 km NE of Anoka, Nebraska",earthquake,2.2,2,0.098,10,reviewed,us,us
2021-06-04T15:24:42.249Z,0.1655,126.2436,10,5,mb,,45,1.274,1.11,us,us7000e9r2,2021-08-24T21:35:46.040Z,"144 km WSW of Ternate, Indonesia",earthquake,5.9,1.8,0.05,131,reviewed,us,us
2021-06-04T15:17:44.411Z,0.2918,126.2872,10,4.9,mb,,91,1.18,0.9,us,us7000e9qw,2021-08-24T21:35:46.040Z,"133 km WSW of Ternate, Indonesia",earthquake,5.7,1.9,0.079,53,reviewed,us,us
2021-06-04T14:46:25.362Z,-21.4375,-70.5911,50.94,4.5,mwr,,140,0.658,1.31,us,us7000e9qi,2021-08-24T21:35:47.040Z,"83 km NNW of Tocopilla, Chile",earthquake,4.5,5.8,0.052,35,reviewed,us,us
2021-06-04T14:07:56.903Z,0.2489,126.3269,10,4.8,mb,,69,1.162,1.08,us,us7000e9qb,2021-08-24T21:35:47.040Z,"132 km WSW of Ternate, Indonesia",earthquake,5.8,1.9,0.118,22,reviewed,us,us
2021-06-04T13:45:13.276Z,0.34,126.2897,8.6,5.3,mww,,26,1.159,1,us,us7000e9p4,2021-08-24T21:35:47.040Z,"Molucca Sea",earthquake,5.6,3,0.078,16,reviewed,us,us
2021-06-04T13:34:40.357Z,-0.0182,96.5667,10,4.3,mb,,108,1.656,0.59,us,us7000ebi7,2021-08-24T21:33:54.040Z,"277 km S of Sinabang, Indonesia",earthquake,9.9,1.6,0.129,17,reviewed,us,us
2021-06-04T13:21:09.813Z,-35.543,179.2415,73.86,4.4,mb,,131,2.151,0.82,us,us7000ebi6,2021-08-24T21:33:54.040Z,"off the east coast of the North Island of New Zealand",earthquake,14.3,12.3,0.218,6,reviewed,us,us
2021-06-04T13:07:07.223Z,19.0521,145.4731,217.37,4.3,mb,,140,5.462,0.42,us,us7000ebi5,2021-08-24T21:33:55.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,11.3,3.5,0.102,27,reviewed,us,us
2021-06-04T12:52:04.230Z,19.1608333333333,-155.465666666667,34.73,2.62,md,57,80,,0.12,hv,hv72504942,2021-06-04T22:55:15.940Z,"4 km SSE of P?hala, Hawaii",earthquake,0.43,0.59,0.163695330949939,25,reviewed,hv,hv
2021-06-04T12:24:14.204Z,0.3215,126.3769,10,4.4,mb,,65,1.086,0.81,us,us7000ebi3,2021-08-24T21:33:55.040Z,"123 km WSW of Ternate, Indonesia",earthquake,6.6,1.8,0.104,27,reviewed,us,us
2021-06-04T11:47:35.914Z,0.2634,126.4744,39.78,4.6,mb,,58,1.025,0.49,us,us7000e9nm,2021-08-24T21:35:48.040Z,"116 km WSW of Ternate, Indonesia",earthquake,6.1,7.1,0.072,60,reviewed,us,us
2021-06-04T11:44:35.255Z,53.1343,-170.6753,110.65,3.8,mb,,138,1.682,0.46,us,us7000e9nj,2021-08-24T21:35:48.040Z,"123 km W of Nikolski, Alaska",earthquake,8.1,9.6,0.079,41,reviewed,us,us
2021-06-04T11:18:00.603Z,61.5835,-148.0103,31.8,2.7,ml,,,,0.66,ak,ak02174iyf7s,2021-08-24T21:35:49.040Z,"31 km SW of Glacier View, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-06-04T11:02:22.679Z,1.1194,127.3172,130.94,4.2,mb,,130,0.348,0.79,us,us7000ebi2,2021-08-24T21:33:55.040Z,"37 km NNW of Ternate, Indonesia",earthquake,7,5.3,0.136,15,reviewed,us,us
2021-06-04T10:44:54.599Z,8.3468,94.2512,10,4.5,mb,,122,4.094,0.52,us,us7000ebi1,2021-08-24T21:33:56.040Z,"296 km NNW of Sabang, Indonesia",earthquake,11.1,1.9,0.145,14,reviewed,us,us
2021-06-04T10:10:28.631Z,-6.7015,129.3685,155.02,4,mb,,86,2.299,0.65,us,us7000ebi0,2021-08-24T21:33:56.040Z,"Banda Sea",earthquake,8.3,7.1,0.164,11,reviewed,us,us
2021-06-04T09:56:12.417Z,-20.7285,170.1054,128.14,4,mb,,78,3.103,0.72,us,us7000ebhz,2021-08-24T21:33:56.040Z,"157 km SSE of Isangel, Vanuatu",earthquake,11.6,7.4,0.156,12,reviewed,us,us
2021-06-04T09:25:45.801Z,0.3743,126.2926,10,4.6,mb,,57,1.144,0.74,us,us7000ebhw,2021-08-24T21:33:56.040Z,"129 km WSW of Ternate, Indonesia",earthquake,7.3,1.9,0.119,21,reviewed,us,us
2021-06-04T09:20:02.123Z,42.2668,-126.339,10,3.6,mb,,213,1.789,0.67,us,us7000e9n5,2021-08-24T21:35:49.040Z,"158 km W of Gold Beach, Oregon",earthquake,7.1,2,0.158,10,reviewed,us,us
2021-06-04T09:06:23.240Z,61.5347,-146.3752,16.4,2.5,ml,,,,0.96,ak,ak02174hp12f,2021-08-24T21:35:49.040Z,"45 km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-06-04T08:57:31.409Z,-6.4181,129.8869,145.41,4.1,mb,,98,2.092,1,us,us7000ebhv,2021-08-24T21:33:57.040Z,"Banda Sea",earthquake,8.7,6,0.213,6,reviewed,us,us
2021-06-04T08:37:48.037Z,42.1943,-126.2009,10,4.2,mb,,194,1.721,0.54,us,us7000e9mx,2021-08-24T21:35:50.040Z,"148 km W of Gold Beach, Oregon",earthquake,8.4,1.9,0.1,28,reviewed,us,us
2021-06-04T08:34:20.840Z,19.1943333333333,-155.486,32.41,2.93,ml,61,75,,0.12,hv,hv72504637,2021-08-24T21:35:50.040Z,"1 km SW of P?hala, Hawaii",earthquake,0.37,0.53,0.175743737041195,41,reviewed,hv,hv
2021-06-04T08:22:30.100Z,-11.329,164.1794,10,4.5,mb,,124,4.567,0.82,us,us7000ebhu,2021-08-24T21:33:57.040Z,"Santa Cruz Islands region",earthquake,9.1,1.9,0.136,16,reviewed,us,us
2021-06-04T08:17:00.663Z,42.2405,-126.218,13.91,5.9,mww,,75,1.715,0.92,us,us7000e9mr,2021-10-02T18:33:14.382Z,"149 km W of Gold Beach, Oregon",earthquake,6.6,3.4,0.03,107,reviewed,us,us
2021-06-04T08:13:32.204Z,42.2335,-126.3995,10,3.9,mb,,195,1.843,0.62,us,us7000e9mn,2021-08-24T21:35:51.040Z,"164 km W of Gold Beach, Oregon",earthquake,4,2,0.137,14,reviewed,us,us
2021-06-04T08:08:20.773Z,57.742,-156.4462,131.6,2.5,ml,,,,0.45,ak,ak02174h40pp,2021-08-24T21:35:51.040Z,"62 km ENE of Ugashik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-06-04T07:52:43.544Z,42.2881,-126.2778,16.57,5.9,mww,,74,1.739,0.84,us,us7000e9mg,2022-06-04T08:02:49.346Z,"153 km W of Gold Beach, Oregon",earthquake,5.4,2.8,0.03,108,reviewed,us,us
2021-06-04T07:44:42.367Z,32.71453857,-100.6894293,7.703247069999999,2.5,ml,14,109,0.05914892038,0.2,tx,tx2021kvyv,2021-08-24T21:35:52.040Z,"10 km NE of Hermleigh, Texas",earthquake,0.9604939813,1.681333764,0.1,11,reviewed,tx,tx
2021-06-04T07:37:45.761Z,-5.4373,146.8448,233.79,4.2,mb,,77,3.954,0.73,us,us7000ebht,2021-08-24T21:33:57.040Z,"119 km ESE of Madang, Papua New Guinea",earthquake,11,5.9,0.141,14,reviewed,us,us
2021-06-04T07:25:22.610Z,17.9886,-66.8641,15,2.76,md,22,182,0.2461,0.1,pr,pr2021155003,2021-06-04T08:22:33.719Z,"2 km ENE of Maria Antonia, Puerto Rico",earthquake,0.26,0.29,0.39,12,reviewed,pr,pr
2021-06-04T07:10:38.892Z,-21.4341,-66.8793,250.83,4.3,mb,,59,1.932,0.63,us,us7000e9m6,2021-08-24T21:35:52.040Z,"87 km SW of Atocha, Bolivia",earthquake,7,9.3,0.168,10,reviewed,us,us
2021-06-04T06:00:32.649Z,-15.4288,-172.9062,10,4.5,mb,,150,1.861,1.09,us,us7000ebhs,2021-08-24T21:33:58.040Z,"111 km ENE of Hihifo, Tonga",earthquake,9.8,1.9,0.18,9,reviewed,us,us
2021-06-04T05:41:17.767Z,32.0125,139.8917,127.23,4.4,mb,,113,1.101,0.72,us,us7000ebhr,2021-08-24T21:33:58.040Z,"Izu Islands, Japan region",earthquake,9.2,7.7,0.112,23,reviewed,us,us
2021-06-04T04:46:45.355Z,-23.7423,-179.7246,532.05,4.3,mb,,132,6.319,0.79,us,us7000e9lp,2021-08-24T21:35:52.040Z,"south of the Fiji Islands",earthquake,12.4,6.9,0.073,53,reviewed,us,us
2021-06-04T04:06:08.120Z,17.95,-66.8163,12,2.76,md,10,221,0.268,0.14,pr,pr2021155002,2021-06-04T05:10:59.104Z,"4 km S of Indios, Puerto Rico",earthquake,0.76,0.53,0.26,5,reviewed,pr,pr
2021-06-04T03:31:12.066Z,0.3317,126.452,44.06,4.3,mb,,55,1.013,0.92,us,us7000ebhp,2021-08-24T21:33:58.040Z,"115 km WSW of Ternate, Indonesia",earthquake,5,9.8,0.168,11,reviewed,us,us
2021-06-04T02:28:12.609Z,-32.6337,179.6842,306.96,4.1,mb,,185,5.045,1.04,us,us7000e9l4,2021-08-24T21:35:53.040Z,"south of the Kermadec Islands",earthquake,14.9,10.6,0.198,8,reviewed,us,us
2021-06-04T02:11:33.648Z,-24.9194,-64.6337,43.81,4.6,mb,,58,3.788,1.04,us,us7000e9ky,2021-08-24T21:35:53.040Z,"49 km WSW of Las Lajitas, Argentina",earthquake,6,6.9,0.048,130,reviewed,us,us
2021-06-04T02:03:40.644Z,37.2006,20.5585,35,4.2,mb,,81,1.091,1.04,us,us7000e9ku,2021-08-24T21:35:53.040Z,"62 km SSW of Lithakiá, Greece",earthquake,2.7,2,0.167,10,reviewed,us,us
2021-06-04T01:29:10.090Z,17.9721,-66.9506,9,2.54,md,14,206,0.1626,0.13,pr,pr2021155001,2021-06-04T02:08:33.649Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.46,0.77,0.06,5,reviewed,pr,pr
2021-06-04T01:05:26.569Z,35.2249,25.2518,10,4.6,mb,,58,0.302,1.15,us,us7000e9kp,2021-08-24T21:35:54.040Z,"4 km NNW of Thrapsanón, Greece",earthquake,5.9,1.9,0.065,73,reviewed,us,us
2021-06-04T00:55:40.860Z,18.0436,-66.8853,17,2.71,md,16,156,0.2273,0.2,pr,pr2021155000,2021-06-04T01:13:58.500Z,"2 km ENE of Lluveras, Puerto Rico",earthquake,0.49,0.53,0.16,6,reviewed,pr,pr
2021-06-04T00:45:31.049Z,5.7032,126.5919,140.9,4.1,mb,,193,1.69,0.65,us,us7000ebhk,2021-08-24T21:33:58.040Z,"86 km SSE of Pondaguitan, Philippines",earthquake,12.5,11.2,0.261,4,reviewed,us,us
2021-06-04T00:28:38.542Z,-0.4062,135.1664,10,4.7,mb,,52,3.838,0.56,us,us7000e9kg,2021-08-24T21:35:54.040Z,"126 km NW of Insrom, Indonesia",earthquake,10,1.8,0.094,34,reviewed,us,us
2021-06-03T23:07:16.405Z,0.8331,125.9113,37.98,4.4,mb,,66,1.456,0.57,us,us7000eb77,2021-08-07T22:07:44.040Z,"122 km ESE of Tondano, Indonesia",earthquake,7.4,4.9,0.11,24,reviewed,us,us
2021-06-03T22:12:10.990Z,18.692,-67.4683,11,3.25,md,21,189,0.3077,0.26,pr,pr2021154005,2021-08-07T22:07:44.040Z,"44 km NW of Aguadilla, Puerto Rico",earthquake,0.55,0.66,0.15,14,reviewed,pr,pr
2021-06-03T21:58:50.481Z,12.3467,-87.5495,53.55,4.3,mb,,168,0.622,0.4,us,us7000e9js,2021-08-07T22:07:44.040Z,"43 km WSW of Corinto, Nicaragua",earthquake,6.9,13.5,0.118,20,reviewed,us,us
2021-06-03T21:50:51.893Z,-4.2568,152.8628,43.73,4.3,mb,,115,0.7,0.6,us,us7000eb76,2021-08-07T22:07:44.040Z,"66 km E of Kokopo, Papua New Guinea",earthquake,9.9,4.2,0.169,10,reviewed,us,us
2021-06-03T21:39:14.018Z,40.6203,-109.5147,0,3,ml,,89,0.064,0.52,us,us7000e9jl,2021-08-07T22:07:44.040Z,"17 km NNE of Maeser, Utah",mining explosion,2.1,1.6,0.031,140,reviewed,us,us
2021-06-03T21:32:59.950Z,18.0138,-68.5728,88,3.63,md,12,225,0.5355,0.28,pr,pr2021154004,2021-08-07T22:07:43.040Z,"40 km S of Boca de Yuma, Dominican Republic",earthquake,1.88,1.23,0.05,6,reviewed,pr,pr
